Date,Open,High,Low,Close,Volume,Adj Close
2015-09-25,44.48,44.73,43.759998,43.939999,29384600,42.224163
2015-09-24,43.450001,44.130001,43.27,43.91,27905600,42.195336
2015-09-23,43.93,44.169998,43.509998,43.869999,17145200,42.156897
2015-09-22,43.380001,44.049999,43.310001,43.900002,28085900,42.185728
2015-09-21,43.619999,44.470001,43.599998,44.110001,26177200,42.387527
2015-09-18,43.50,43.990002,43.330002,43.48,63143700,41.782127
2015-09-17,44.290001,45.00,44.080002,44.25,32768200,42.522059
2015-09-16,43.970001,44.380001,43.84,44.299999,23372200,42.570106
2015-09-15,43.189999,44.290001,43.080002,43.98,28882200,42.262602
2015-09-14,43.43,43.439999,42.860001,43.040001,23656000,41.35931
2015-09-11,43.139999,43.59,42.939999,43.48,27132500,41.782127
2015-09-10,43.119999,43.790001,42.75,43.290001,31366600,41.599548
2015-09-09,44.209999,44.400002,42.91,43.07,33469500,41.388137
2015-09-08,43.299999,44.00,43.200001,43.889999,32469800,42.176117
2015-09-04,42.810001,43.040001,42.200001,42.610001,37138800,40.946101
2015-09-03,43.41,43.98,43.279999,43.50,28285200,41.801346
2015-09-02,42.360001,43.380001,41.880001,43.360001,37671500,41.666814
2015-09-01,42.169998,42.59,41.66,41.82,49688900,40.186949
2015-08-31,43.560001,43.93,43.099998,43.52,34441700,41.820566
2015-08-28,43.400002,44.150002,43.389999,43.93,28246700,42.214555
2015-08-27,43.23,43.950001,42.93,43.900002,50943200,42.185728
2015-08-26,42.009998,42.84,41.060001,42.709999,63408000,41.042195
2015-08-25,42.57,43.240002,40.389999,40.470001,70616600,38.889668
2015-08-24,40.450001,42.689999,39.720001,41.68,88753700,40.052417
2015-08-21,45.299999,45.48,43.07,43.07,70053100,41.388137
2015-08-20,46.07,46.470001,45.66,45.66,36238200,43.876999
2015-08-19,46.779999,47.080002,46.299999,46.610001,31444000,44.789903
2015-08-18,46.84,47.43,46.700001,47.27,23574100,45.42413
2015-08-17,46.810001,47.450001,46.57,47.32,21099700,45.174282
2015-08-14,46.529999,47.099998,46.52,47.00,21473400,44.868793
2015-08-13,47.060001,47.099998,46.490002,46.73,22627200,44.611036
2015-08-12,46.189999,46.900002,45.709999,46.740002,30181400,44.620584
2015-08-11,46.82,46.939999,45.900002,46.41,29237400,44.305546
2015-08-10,46.950001,47.490002,46.84,47.330002,23079900,45.183831
2015-08-07,46.389999,46.779999,46.259998,46.740002,19163000,44.620584
2015-08-06,47.709999,47.77,46.330002,46.619999,27368000,44.506023
2015-08-05,47.98,48.41,47.540001,47.580002,26959700,45.422495
2015-08-04,46.75,47.709999,46.68,47.540001,33403900,45.384308
2015-08-03,46.98,47.00,46.450001,46.810001,24125900,44.68741
2015-07-31,47.290001,47.369999,46.50,46.700001,31201500,44.582397
2015-07-30,46.259998,47.400002,45.93,46.880001,39777900,44.754235
2015-07-29,45.400002,46.779999,45.259998,46.290001,40945900,44.190989
2015-07-28,45.580002,45.639999,44.790001,45.34,34328900,43.284066
2015-07-27,45.939999,46.009998,45.25,45.349998,39701400,43.293611
2015-07-24,45.91,46.32,45.799999,45.939999,32333200,43.856857
2015-07-23,45.27,46.23,45.099998,46.110001,33934000,44.01915
2015-07-22,45.439999,46.93,45.200001,45.540001,59152400,43.474997
2015-07-21,46.779999,47.330002,46.48,47.279999,42781900,45.136095
2015-07-20,46.650002,47.130001,46.439999,46.919998,30631900,44.792419
2015-07-17,46.549999,46.779999,46.259998,46.619999,29467100,44.506023
2015-07-16,46.009998,46.689999,45.970001,46.66,26271700,44.54421
2015-07-15,45.68,45.889999,45.43,45.759998,26629600,43.685019
2015-07-14,45.450001,45.959999,45.310001,45.619999,22880300,43.551368
2015-07-13,44.98,45.619999,44.950001,45.540001,28178300,43.474997
2015-07-10,45.009998,45.139999,44.57,44.610001,25465800,42.587168
2015-07-09,44.75,45.220001,44.50,44.52,32099800,42.501249
2015-07-08,44.439999,44.900002,44.029999,44.240002,39785900,42.233946
2015-07-07,44.34,44.490002,43.32,44.299999,36435800,42.291223
2015-07-06,43.959999,44.48,43.950001,44.389999,23034000,42.377142
2015-07-02,44.48,44.75,44.060001,44.400002,21752000,42.386691
2015-07-01,44.459999,45.23,44.099998,44.450001,28343900,42.434423
2015-06-30,44.709999,44.720001,43.939999,44.150002,35945400,42.148027
2015-06-29,45.040001,45.23,44.360001,44.369999,34081700,42.358049
2015-06-26,45.650002,46.279999,45.029999,45.259998,49835300,43.207691
2015-06-25,46.029999,46.060001,45.50,45.650002,20616000,43.58001
2015-06-24,45.669998,46.25,45.549999,45.639999,34890900,43.570461
2015-06-23,46.130001,46.279999,45.619999,45.91,25896500,43.828219
2015-06-22,46.330002,46.720001,46.16,46.23,20318100,44.133708
2015-06-19,46.790001,46.830002,45.990002,46.099998,63837000,44.009602
2015-06-18,46.220001,46.799999,46.169998,46.720001,32658300,44.601491
2015-06-17,45.73,46.07,45.360001,45.970001,28704100,43.885499
2015-06-16,45.349998,46.240002,45.299999,45.830002,27070300,43.751848
2015-06-15,45.450001,45.650002,45.02,45.48,33254500,43.417717
2015-06-12,46.220001,46.470001,45.900002,45.970001,23931000,43.885499
2015-06-11,46.66,46.919998,46.130001,46.439999,27347800,44.334185
2015-06-10,45.790001,46.830002,45.689999,46.610001,28417400,44.496478
2015-06-09,45.759998,45.939999,45.459999,45.650002,24406100,43.58001
2015-06-08,46.299999,46.43,45.669998,45.73,22121600,43.656381
2015-06-05,46.310001,46.52,45.84,46.139999,25438100,44.047789
2015-06-04,46.790001,47.16,46.200001,46.360001,27745500,44.257814
2015-06-03,47.369999,47.740002,46.82,46.849998,27955200,44.725593
2015-06-02,46.93,47.349998,46.619999,46.919998,21498300,44.792419
2015-06-01,47.060001,47.77,46.619999,47.23,28837300,45.088363
2015-05-29,47.43,47.57,46.59,46.860001,36519600,44.735142
2015-05-28,47.50,48.02,47.389999,47.450001,19283700,45.298389
2015-05-27,46.82,47.77,46.619999,47.610001,27335600,45.451133
